date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:21:18	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babebe850%22	http://learningexample.com/assets/images/light/game-flow-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-flow-500x375.jpg	(from http://learningexample.com/light-store-1.html)
02:21:18	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67bac073084%22	http://learningexample.com/assets/images/light/game-mirrormoon-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-mirrormoon-500x375.jpg	(from http://learningexample.com/light-store-1.html)
02:21:19	13436/13436	---M--	200	added ('OK')	image/jpeg	etag:%22347c-5d67bac0db859%22	http://learningexample.com/assets/images/light/game-road-no-taken-1400x788.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-1400x788.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:20	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67bac10c594%22	http://learningexample.com/assets/images/light/game-road-no-taken-2-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-2-500x375.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:20	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%225143-5d67bac0fcb96%22	http://learningexample.com/assets/images/light/game-road-no-taken-2-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-2-1920x1080.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:21	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67bac13b38f%22	http://learningexample.com/assets/images/light/game-road-no-taken-3-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-3-500x375.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:21	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%225143-5d67bac12c931%22	http://learningexample.com/assets/images/light/game-road-no-taken-3-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-3-1920x1080.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:22	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67bac16a18a%22	http://learningexample.com/assets/images/light/game-road-no-taken-4-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-4-500x375.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:22	14265/14265	---M--	200	added ('OK')	image/jpeg	etag:%2237b9-5d67bac15c6cc%22	http://learningexample.com/assets/images/light/game-road-no-taken-4-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-4-1920x1080.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:22	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67bac19aec5%22	http://learningexample.com/assets/images/light/game-road-no-taken-5-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-5-500x375.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:23	14265/14265	---M--	200	added ('OK')	image/jpeg	etag:%2237b9-5d67bac18d407%22	http://learningexample.com/assets/images/light/game-road-no-taken-5-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-5-1920x1080.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:23	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67bac1eaffd%22	http://learningexample.com/assets/images/light/game-road-no-taken-6-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-6-500x375.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:24	587/587	---M--	200	added ('OK')	image/png	etag:%2224b-5d67babb94f82%22	http://learningexample.com/assets/images/light/avatar-user-1.png	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/avatar-user-1.png	(from http://learningexample.com/light-store-product-1.html)
02:21:24	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67bac219df8%22	http://learningexample.com/assets/images/light/game-road-no-taken-7-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-7-500x375.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:24	587/587	---M--	200	added ('OK')	image/png	etag:%2224b-5d67babbc4d1e%22	http://learningexample.com/assets/images/light/avatar-user-4.png	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/avatar-user-4.png	(from http://learningexample.com/light-store-product-1.html)
02:21:24	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%225143-5d67bac1cac61%22	http://learningexample.com/assets/images/light/game-road-no-taken-6-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-6-1920x1080.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:25	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%225143-5d67bac1fa9fc%22	http://learningexample.com/assets/images/light/game-road-no-taken-7-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-road-no-taken-7-1920x1080.jpg	(from http://learningexample.com/light-store-product-1.html)
02:21:25	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babd468d6%22	http://learningexample.com/assets/images/light/game-botanicula-2-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-botanicula-2-500x375.jpg	(from http://learningexample.com/light-store-product-2.html)
02:21:26	16207/16207	---M--	200	added ('OK')	image/png	etag:%223f4f-5d67babbf3b19%22	http://learningexample.com/assets/images/light/avatar.png	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/avatar.png	(from http://learningexample.com/light-store-product-1.html)
02:21:26	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babd76671%22	http://learningexample.com/assets/images/light/game-botanicula-3-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-botanicula-3-500x375.jpg	(from http://learningexample.com/light-store-product-2.html)
02:21:27	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%225143-5d67babd45936%22	http://learningexample.com/assets/images/light/game-botanicula-2-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-botanicula-2-1920x1080.jpg	(from http://learningexample.com/light-store-product-2.html)
02:21:27	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babda546d%22	http://learningexample.com/assets/images/light/game-botanicula-4-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-botanicula-4-500x375.jpg	(from http://learningexample.com/light-store-product-2.html)
02:21:28	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%225143-5d67babd756d2%22	http://learningexample.com/assets/images/light/game-botanicula-3-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-botanicula-3-1920x1080.jpg	(from http://learningexample.com/light-store-product-2.html)
02:21:29	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babdd61a8%22	http://learningexample.com/assets/images/light/game-botanicula-5-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-botanicula-5-500x375.jpg	(from http://learningexample.com/light-store-product-2.html)
02:21:29	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%225143-5d67babda546d%22	http://learningexample.com/assets/images/light/game-botanicula-4-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-botanicula-4-1920x1080.jpg	(from http://learningexample.com/light-store-product-2.html)
02:21:29	587/587	---M--	200	added ('OK')	image/png	etag:%2224b-5d67babbc2dde%22	http://learningexample.com/assets/images/light/avatar-user-3.png	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/avatar-user-3.png	(from http://learningexample.com/light-store-product-2.html)
02:21:29	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babe31e5e%22	http://learningexample.com/assets/images/light/game-botanicula-6-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-botanicula-6-500x375.jpg	(from http://learningexample.com/light-store-product-2.html)
02:21:30	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%225143-5d67babdd4268%22	http://learningexample.com/assets/images/light/game-botanicula-5-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-botanicula-5-1920x1080.jpg	(from http://learningexample.com/light-store-product-2.html)
02:21:31	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babf24146%22	http://learningexample.com/assets/images/light/game-journey-2-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-2-500x375.jpg	(from http://learningexample.com/light-blog-post-3.html)
02:21:31	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%225143-5d67babe05f43%22	http://learningexample.com/assets/images/light/game-botanicula-6-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-botanicula-6-1920x1080.jpg	(from http://learningexample.com/light-store-product-2.html)
02:21:31	9580/9580	---M--	200	added ('OK')	image/jpeg	etag:%22256c-5d67babf1d3e6%22	http://learningexample.com/assets/images/light/game-journey-2-1000x660.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-2-1000x660.jpg	(from http://learningexample.com/light-blog-post-3.html)
02:21:31	11838/11838	---M--	200	added ('OK')	image/jpeg	etag:%222e3e-5d67babf4f0c1%22	http://learningexample.com/assets/images/light/game-journey-3-1280x720.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-3-1280x720.jpg	(from http://learningexample.com/light-blog-post-3.html)
02:21:31	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babf53ee1%22	http://learningexample.com/assets/images/light/game-journey-3-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-3-500x375.jpg	(from http://learningexample.com/light-blog-post-3.html)
02:21:32	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babf83c7c%22	http://learningexample.com/assets/images/light/game-journey-4-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-4-500x375.jpg	(from http://learningexample.com/light-blog-post-3.html)
02:21:33	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babfb5957%22	http://learningexample.com/assets/images/light/game-journey-5-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-5-500x375.jpg	(from http://learningexample.com/light-blog-post-3.html)
02:21:33	9574/9574	---M--	200	added ('OK')	image/jpeg	etag:%222566-5d67babfaebf8%22	http://learningexample.com/assets/images/light/game-journey-5-1100x619.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-5-1100x619.jpg	(from http://learningexample.com/light-blog-post-3.html)
02:21:33	7187/7187	---M--	200	added ('OK')	image/jpeg	etag:%221c13-5d67bac00c7ee%22	http://learningexample.com/assets/images/light/game-journey-6-800x450.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-6-800x450.jpg	(from http://learningexample.com/light-blog-post-3.html)
02:21:34	587/587	---M--	200	added ('OK')	image/png	etag:%2224b-5d67babb94f82%22	http://learningexample.com/assets/images/light/avatar-user-2.png	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/avatar-user-2.png	(from http://learningexample.com/light-blog-post-3.html)
02:21:34	23715/23715	---M--	200	added ('OK')	image/jpeg	etag:%225ca3-5d67babf7ee5c%22	http://learningexample.com/assets/images/light/game-journey-4-2200x1022.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-4-2200x1022.jpg	(from http://learningexample.com/light-blog-post-3.html)
02:21:34	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%22fe1-5d67babfe4752%22	http://learningexample.com/assets/images/light/game-journey-6-500x375.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-6-500x375.jpg	(from http://learningexample.com/light-blog-post-3.html)
02:21:37	18767/18767	---M--	200	added ('OK')	image/jpeg	etag:%22494f-5d67babce5e00%22	http://learningexample.com/assets/images/light/clan-youplay.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/clan-youplay.jpg	(from http://learningexample.com/light-matches-list.html)
02:21:39	27728/27728	---M--	200	added ('OK')	image/jpeg	etag:%226c50-5d67babcb4125%22	http://learningexample.com/assets/images/light/clan-team-secret.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/clan-team-secret.jpg	(from http://learningexample.com/light-matches-list.html)
02:21:40	51333/51333	---M--	200	added ('OK')	image/jpeg	etag:%22c885-5d67babc8438a%22	http://learningexample.com/assets/images/light/clan-navi.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/clan-navi.jpg	(from http://learningexample.com/light-matches-list.html)
02:21:41	49517/49517	---M--	200	added ('OK')	image/jpeg	etag:%22c16d-5d67babc5364f%22	http://learningexample.com/assets/images/light/clan-ehome.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/clan-ehome.jpg	(from http://learningexample.com/light-matches-list.html)
02:21:46	24586/24586	---M--	200	added ('OK')	image/jpeg	etag:%22600a-5d67bac044288%22	http://learningexample.com/assets/images/light/game-map-dust.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-map-dust.jpg	(from http://learningexample.com/light-match-2.html)
02:21:46	42438/42438	---M--	200	added ('OK')	image/jpeg	etag:%22a5c6-5d67babc8726a%22	http://learningexample.com/assets/images/light/clan-skt-t1.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/clan-skt-t1.jpg	(from http://learningexample.com/light-matches-list.html)
02:21:49	58066/58066	---M--	200	added ('OK')	image/jpeg	etag:%22e2d2-5d67babcb7005%22	http://learningexample.com/assets/images/light/clan-virtus-pro.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/clan-virtus-pro.jpg	(from http://learningexample.com/light-matches-list.html)
02:21:50	21289/21289	---M--	200	added ('OK')	image/png	etag:%225329-5d67bac27a8cf%22	http://learningexample.com/assets/images/light/logo-broken-age-400x197.png	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/logo-broken-age-400x197.png	(from http://learningexample.com/light-coming-soon.html)
02:21:50	26999/26999	---M--	200	added ('OK')	image/jpeg	etag:%226977-5d67bac06d2c4%22	http://learningexample.com/assets/images/light/game-map-mirage.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-map-mirage.jpg	(from http://learningexample.com/light-match-2.html)
02:21:51	872/872	---M--	200	added ('OK')	image/png	etag:%22368-5d67bac45b01e%22	http://learningexample.com/assets/images/shooter/avatar-user-1.png	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/shooter/avatar-user-1.png	(from http://learningexample.com/shooter-blog-post.html)
02:21:52	872/872	---M--	200	added ('OK')	image/png	etag:%22368-5d67bac4b8c14%22	http://learningexample.com/assets/images/shooter/avatar.png	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/shooter/avatar.png	(from http://learningexample.com/shooter-blog-post.html)
02:21:52	11488/11488	---M--	200	added ('OK')	image/jpeg	etag:%222ce0-5d67babef534a%22	http://learningexample.com/assets/images/light/game-journey-1400x460.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-1400x460.jpg	(from http://learningexample.com/light-user-activity.html)
02:21:52	20803/20803	---M--	200	added ('OK')	image/jpeg	etag:%225143-5d67bac0144ed%22	http://learningexample.com/assets/images/light/game-journey-7-1920x1080.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/game-journey-7-1920x1080.jpg	(from http://learningexample.com/light-404.html)
02:21:54	138831/138831	---M--	200	added ('OK')	image/jpeg	etag:%2221e4f-5d67babc574cf%22	http://learningexample.com/assets/images/light/clan-fnatic.jpg	E:/My%20Portfolio%20project/1/learningexample.com/assets/images/light/clan-fnatic.jpg	(from http://learningexample.com/light-matches-list.html)
